BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4902,23, ,A5,1147 E 223 ST                            ,            ,10466,1,0,1,"1,800","1,534",1950, 	1 ,A5, $	-00 ,10/4/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4903,76, ,A5,1164 EAST 225 STREET                     ,            ,10466,1,0,1,"1,840","1,584",1970, 	1 ,A5," $	312,000.00 ",12/27/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4903,76, ,A5,1164 EAST 225TH STREET                   ,            ,10466,1,0,1,"1,840","1,584",1970, 	1 ,A5," $	222,700.00 ",7/12/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4905,31, ,A1,1286 EAST 229TH STREET                   ,            ,10466,1,0,1,"3,150","1,856",1965, 	1 ,A1, $	-00 ,10/25/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4916,31, ,A5,3619 DE REIMER AVENUE                    ,            ,10466,1,0,1,"1,827","1,744",1964, 	1 ,A5, $	-00 ,7/12/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4917,31, ,A2,3621 PALMER AVENUE                       ,            ,10466,1,0,1,"5,022","2,880",1958, 	1 ,A2," $	337,000.00 ",2/13/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4934,22, ,A5,1153 GRENADA PLACE                       ,            ,10466,1,0,1,"1,908","1,782",1940, 	1 ,A5," $	275,000.00 ",1/30/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4934,59, ,A5,1177 GRENADA PLACE                       ,            ,10466,1,0,1,"1,584","1,188",1941, 	1 ,A5, $	-00 ,3/4/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4943,39, ,A1,3668 HARPER AVENUE                       ,            ,10466,1,0,1,"2,380","1,808",1925, 	1 ,A1, $	-00 ,10/14/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4943,58, ,A1,3687 SECOR AVENUE                        ,            ,10466,1,0,1,"2,856","1,248",1925, 	1 ,A1," $	335,000.00 ",6/12/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,7, ,A2,2115 CONNER ST                           ,            ,10466,1,0,1,"6,252","1,932",1960, 	1 ,A2, $	-00 ,8/29/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,7, ,A2,2115 CONNER ST                           ,            ,10466,1,0,1,"6,252","1,932",1960, 	1 ,A2," $	435,000.00 ",8/29/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,48, ,A1,2121 LIGHT STREET                        ,            ,10466,1,0,1,"3,950","1,584",1930, 	1 ,A1," $	390,000.00 ",7/10/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,80, ,A1,1466 EAST 233RD STREET                   ,            ,10466,1,0,1,"2,261","1,788",1925, 	1 ,A1," $	257,250.00 ",12/20/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4946,44, ,A1,3810 HARPER AVENUE                       ,            ,10466,1,0,1,"2,850","1,280",1930, 	1 ,A1, $	-00 ,10/3/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4946,45, ,A1,3814 HARPER AVENUE                       ,            ,10466,1,0,1,"2,850","1,168",1930, 	1 ,A1, $	-00 ,9/10/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4947,7, ,A1,2205 LIGHT STREET                        ,            ,10466,1,0,1,"3,300","1,237",1925, 	1 ,A1," $	380,000.00 ",6/28/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4947,7, ,A1,2205 LIGHT STREET                        ,            ,10466,1,0,1,"3,300","1,237",1925, 	1 ,A1," $	215,000.00 ",1/29/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4951,73, ,A1,3720 ROMBOUTS AVE                        ,            ,10466,1,0,1,"2,500","1,122",1925, 	1 ,A1, $	-00 ,9/3/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4957,44, ,A2,3955 MURDOCK AVENUE                      ,            ,10466,1,0,1,"5,000",940,1951, 	1 ,A2, $	-00 ,10/9/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4957,71, ,A5,1307 EAST 233RD ST                       ,            ,10466,1,0,1,"1,998","2,088",1961, 	1 ,A5, $	-00 ,2/12/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4959,55, ,A5,3943 MONTICELLO AVENUE                   ,            ,10466,1,0,1,"1,710","1,852",1958, 	1 ,A5, $	-00 ,9/23/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4960,50, ,A1,3963 SETON AVENUE                        ,            ,10466,1,0,1,"2,500","1,512",1931, 	1 ,A1, $	-00 ,3/22/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4962,30, ,A1,3970 AMUNDSON AVENUE                     ,            ,10466,1,0,1,"2,500","1,168",1920, 	1 ,A1," $	137,500.00 ",6/25/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4964,29, ,A2,3934 PRATT AVENUE                        ,            ,10466,1,0,1,"10,920","1,300",1925, 	1 ,A2," $	355,000.00 ",9/9/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4967,18, ,A1,4033 SECOR AVENUE                        ,            ,10466,1,0,1,"2,522","1,296",1925, 	1 ,A1, $	-00 ,5/29/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4967,53, ,A2,4030 HARPER AVE                          ,            ,10466,1,0,1,"8,873","1,872",1951, 	1 ,A2," $	335,000.00 ",3/12/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4967,53, ,A2,4030 HARPER AVE                          ,            ,10466,1,0,1,"8,873","1,872",1951, 	1 ,A2," $	335,000.00 ",3/12/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4973,1, ,A1,1621 EAST 233RD STREET                   ,            ,10466,1,0,1,"2,024","1,080",1925, 	1 ,A1, $	-00 ,3/7/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4979,2, ,A5,4014 ELY AVENUE                          ,            ,10466,1,0,1,"1,710","1,152",1940, 	1 ,A5," $	299,000.00 ",9/23/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4979,29, ,A5,4068 ELY AVENUE                          ,            ,10466,1,0,1,"1,710","1,152",1940, 	1 ,A5," $	316,200.00 ",7/12/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4979,86, ,A5,4029 GRACE AVENUE                        ,            ,10466,1,0,1,"2,605","1,404",1950, 	1 ,A5," $	302,100.00 ",4/3/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4980,80, ,A4,4041 EDSON AVENUE                        ,            ,10466,1,0,1,"2,500","1,158",1920, 	1 ,A4," $	220,000.00 ",11/4/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4981,1, ,A5,4026 EDSON AVENUE                        ,            ,10466,1,0,1,"2,800","1,798",1960, 	1 ,A5," $	319,148.00 ",10/1/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4981,33, ,A5,4072 EDSON AVENUE                        ,            ,10466,1,0,1,"2,500","1,876",1945, 	1 ,A5," $	287,500.00 ",8/8/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4981,56, ,A5,4077 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,"1,350","1,782",1960, 	1 ,A5," $	291,200.00 ",11/6/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4981,67, ,A5,4055 BAYCHESTER AVENUE                   ,            ,10466,1,0,1,"1,500","2,160",1965, 	1 ,A5," $	201,750.00 ",12/16/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4983,37, ,A1,4086 DEREIMER AVENUE                     ,            ,10466,1,0,1,"2,375","1,648",1950, 	1 ,A1," $	320,000.00 ",2/13/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4985,43, ,A1,2078 EDENWALD AVE                        ,            ,10466,1,0,1,"2,142","1,428",1930, 	1 ,A1," $	355,000.00 ",12/30/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4985,75, ,A5,4037 HILL AVENUE                         ,            ,10466,1,0,1,"1,670","1,156",1960, 	1 ,A5, $	-00 ,1/7/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4986,21, ,A1,4054 HILL AVENUE                         ,            ,10466,1,0,1,"2,125","1,404",1938, 	1 ,A1," $	335,000.00 ",2/28/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4986,56, ,A1,4063 MONTICELLO AVENUE                   ,            ,10466,1,0,1,"2,375","1,670",1937, 	1 ,A1, $	-00 ,11/18/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4988,32, ,A1,4082 SETON AVENUE                        ,            ,10466,1,0,1,"2,500","2,322",1925, 	1 ,A1, $	-00 ,12/23/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4988,32, ,A1,4082 SETON AVENUE                        ,            ,10466,1,0,1,"2,500","2,322",1925, 	1 ,A1, $	-00 ,10/19/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5134,41, ,A2,2338 PALMER AVENUE                       ,            ,10475,1,0,1,"2,375","2,008",1934, 	1 ,A2," $	95,000.00 ",12/19/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5263,261, ,A1,2141 REEDS MILL LANE                     ,            ,10475,1,0,1,"8,538","1,463",1915, 	1 ,A1," $	335,000.00 ",9/12/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5654,314, ,A1,2520 HOLLERS AVENUE                      ,            ,10475,1,0,1,"2,500","1,936",1925, 	1 ,A1," $	260,000.00 ",3/20/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5655,59, ,A2,3509 ROPES AVENUE                        ,            ,10475,1,0,1,"7,500","1,920",1950, 	1 ,A2, $	-00 ,9/10/13
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,5655,141, ,A2,3521 MC OWEN AVENUE                      ,            ,10475,1,0,1,"5,000","1,093",1925, 	1 ,A2," $	295,000.00 ",4/15/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4706,161, ,B1,1146 EAST 212TH STREET                   ,            ,10469,2,0,2,"2,278","1,920",1950, 	1 ,B1," $	314,000.00 ",11/26/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4707,25, ,B3,1131 EAST 212 STREET                     ,            ,10469,2,0,2,"2,332","1,920",1945, 	1 ,B3," $	386,900.00 ",11/13/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4708,60, ,B1,1142 EAST 214 STREET                     ,            ,10469,2,0,2,"1,876","2,018",1945, 	1 ,B1," $	365,000.00 ",3/14/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4711,84, ,B1,3587 FISH AVENUE                         ,            ,10469,2,0,2,"2,144","2,304",1920, 	1 ,B1, $	-00 ,3/1/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4711,1101, ,B1,1309 HICKS STREET                        ,            ,10469,2,0,2,"1,995","1,582",1950, 	1 ,B1," $	265,000.00 ",10/25/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4714,6, ,B9,3770 LACONIA AVENUE                      ,            ,10469,2,0,2,"1,888","2,061",1950, 	1 ,B9," $	390,475.00 ",3/5/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4714,37, ,B9,1145 EAST 219TH STREET                   ,            ,10469,2,0,2,"1,900","2,125",1950, 	1 ,B9, $	-00 ,10/4/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4714,41, ,B9,1137 EAST 219 STREET                     ,            ,10469,2,0,2,"1,900","2,125",1950, 	1 ,B9, $	-00 ,1/31/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4715,28, ,B1,1467 OAKLEY STREET                       ,            ,10469,2,0,2,"1,661","2,768",2008, 	1 ,B1," $	1,000.00 ",9/27/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4716,21, ,B1,1126A EAST 222 STREET                    ,            ,10469,2,0,2,"2,114","2,612",1950, 	1 ,B1," $	440,000.00 ",8/9/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4717,61, ,B9,3605 MICKLE AVENUE                       ,            ,10469,2,0,2,"3,146","2,800",1955, 	1 ,B9," $	530,000.00 ",4/11/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4721,10, ,B2,3561 CORSA AVENUE                        ,            ,10469,2,0,2,"1,984","1,720",1915, 	1 ,B2," $	220,000.00 ",7/2/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4723,14, ,B1,3461 MICKLE AVENUE                       ,            ,10469,2,0,2,"1,918","2,072",1945, 	1 ,B1," $	365,000.00 ",11/8/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4724,10, ,B2,3481 KINGSLAND AVENUE                    ,            ,10469,2,0,2,"4,574","3,197",1901, 	1 ,B2," $	310,000.00 ",7/25/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4724,43, ,B1,3454 MICKLE AVENUE                       ,            ,10469,2,0,2,"2,067","2,112",1950, 	1 ,B1, $	-00 ,6/10/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4727,12, ,B9,3527 KINGSLAND AVENUE                    ,            ,10469,2,0,2,"2,108","2,680",1970, 	1 ,B9, $	-00 ,5/22/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,8, ,B9,3530 KINGSLAND AVENUE                    ,            ,10469,2,0,2,"1,875","2,440",1970, 	1 ,B9, $	-00 ,1/17/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4728,50, ,B1,3464 KINGSLAND AVENUE                    ,            ,10469,2,0,2,"2,053","3,261",2008, 	1 ,B1, $	-00 ,6/21/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4729,179, ,B1,3420 TIEMANN AVENUE                      ,            ,10469,2,0,2,"2,533","2,160",1950, 	1 ,B1," $	440,000.00 ",8/30/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4732,28, ,B1,3331 PEARSALL AVENUE                     ,            ,10469,2,0,2,"2,819","1,905",1950, 	1 ,B1," $	380,000.00 ",8/16/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4733,30, ,B1,1259 GIVAN AVENUE                        ,            ,10469,2,0,2,"2,079","2,077",1950, 	1 ,B1," $	360,000.00 ",8/6/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4733,44, ,B1,3336 PEARSALL AVENUE                     ,            ,10469,2,0,2,"2,500","2,079",1955, 	1 ,B1," $	476,500.00 ",9/23/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4733,44, ,B1,3336 PEARSALL AVENUE                     ,            ,10469,2,0,2,"2,500","2,079",1955, 	1 ,B1," $	189,000.00 ",3/14/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4736,26, ,B1,3323 SEYMOUR AVENUE                      ,            ,10469,2,0,2,"2,500","2,440",1920, 	1 ,B1, $	10.00 ,12/4/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4740,10, ,B1,3237 SEYMOUR AVENUE                      ,            ,10469,2,0,2,"2,500","2,160",1920, 	1 ,B1," $	386,250.00 ",11/8/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4740,15, ,B1,3227 SEYMOUR AVE                         ,            ,10469,2,0,2,"2,500","2,160",1920, 	1 ,B1, $	-00 ,9/6/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4744,35, ,B1,1505 GIVAN AVENUE                        ,            ,10469,2,0,2,"1,830","2,280",1940, 	1 ,B1," $	315,000.00 ",7/24/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4749,19, ,B1,3337 TIEMANN AVENUE                      ,            ,10469,2,0,2,"1,710","1,889",1955, 	1 ,B1," $	360,400.00 ",10/30/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4749,20, ,B1,3333 TIEMANN AVENUE                      ,            ,10469,2,0,2,"2,375","2,125",1960, 	1 ,B1," $	450,000.00 ",6/21/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4752,57, ,B1,3215 WICKHAM AVENUE                      ,            ,10469,2,0,2,"1,920","2,820",1970, 	1 ,B1," $	482,000.00 ",7/17/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4752,61, ,B1,3207 WICKHAM AVENUE                      ,            ,10469,2,0,2,"1,920","2,585",1970, 	1 ,B1," $	310,000.00 ",11/14/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4752,127, ,B1,1752 GIVAN AVENUE                        ,            ,10469,2,0,2,"1,849","2,575",2005, 	1 ,B1," $	11,500.00 ",9/27/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4755,15, ,B1,3245 BRUNER AVENUE                       ,            ,10469,2,0,2,"2,112","2,585",1970, 	1 ,B1, $	10.00 ,9/25/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4755,21, ,B1,3229 BRUNER                              ,            ,10469,2,0,2,"1,920","2,585",1970, 	1 ,B1," $	485,000.00 ",12/31/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4755,21, ,B1,3229 BRUNER AVENUE                       ,            ,10469,2,0,2,"1,920","2,585",1970, 	1 ,B1," $	280,000.00 ",8/30/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4755,37, ,B1,3201 BRUNER AVENUE                       ,            ,10469,2,0,2,"2,904","2,820",1970, 	1 ,B1, $	-00 ,9/13/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4758,28, ,B1,1939 BURKE AVENUE                        ,            ,10469,2,0,2,"3,030","3,040",1970, 	1 ,B1, $	-00 ,10/24/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4759,17, ,B1,1384 BURKE AVENUE                        ,            ,10469,2,0,2,"2,269","1,880",1970, 	1 ,B1, $	100.00 ,8/19/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4767,22, ,B3,3019 KINGSLAND AVENUE                    ,            ,10469,2,0,2,"4,750","1,240",1920, 	1 ,B3, $	-00 ,4/23/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4767,38, ,B1,3012 MICKLE AVENUE                       ,            ,10469,2,0,2,"2,377","3,654",1920, 	1 ,B1," $	200,000.00 ",4/16/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4767,42, ,B1,3022 MICKLE AVENUE                       ,            ,10469,2,0,2,"2,375","2,160",1950, 	1 ,B1," $	385,000.00 ",8/7/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4769,32, ,B2,1705 HAMMERSLEY AVENUE                   ,            ,10469,2,0,2,"3,607","3,936",1901, 	1 ,B2, $	-00 ,3/22/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4774,44, ,B1,3026 GUNTHER AVENUE                      ,            ,10469,2,0,2,"1,900","2,475",1950, 	1 ,B1, $	10.00 ,5/13/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4776,70, ,B2,3048 BRUNER AVENUE                       ,            ,10469,2,0,2,"2,369","1,470",1910, 	1 ,B2," $	373,000.00 ",7/1/13
2,BAYCHESTER               ,02  TWO FAMILY DWELLINGS                    ,1,4779,4, ,B9,3149 NEW ENGLAND THRUWAY                 ,            ,10469,2,0,2,"3,000","3,060",1970, 	1 ,B9," $	345,000.00 ",9/5/13
